timestamp,device,rle_smoothed,rle_raw,E_th,E_pw,temp_c,power_w,util_pct,a_load,t_sustain_s,rolling_peak,collapse,alerts,cpu_freq_mhz,cpu_cores_active,cpu_temp_max,gpu_memory_used_gb,gpu_memory_total_gb,gpu_fan_pct,gpu_clock_mhz,memory_used_gb,memory_total_gb,memory_util_pct,disk_used_gb,disk_total_gb,disk_util_pct,network_sent_mb,network_recv_mb,cpu_temp_hwinfo,cpu_fan_rpm,cpu_voltage,motherboard_temp,psu_voltage_12v,psu_voltage_5v,psu_voltage_3v,gpu_temp_hwinfo,gpu_memory_temp,gpu_fan_rpm,gpu_voltage,case_fan_rpm,workload_state
2025-10-29T01:05:58.650797,gpu,0.1584708217228314,0.27499348475432506,0.3728725217007798,0.7374999999999999,52,23.443,59,0.8,600.0,0.2744434977848164,0,,,,,2.8059959411621094,8.0,0,420,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:05:59.660841,cpu,0.31438227953410974,0.3654846089850249,0.37437603993344426,0.9762499999999998,50.0,125.0,78.1,0.8,600.0,0.3647536397670548,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:05:59.660841,gpu,0.1566064591143275,0.12584447607401317,0.3728725217007798,0.3375,52,23.497,27,0.8,600.0,0.2744434977848164,1,,,,,2.8059959411621094,8.0,0,660,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:00.655357,cpu,0.3101705490848585,0.3009047420965058,0.37437603993344426,0.80375,50.0,125.0,64.3,0.8,600.0,0.3647536397670548,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:00.655357,gpu,0.15567427781007553,0.12584447607401317,0.3728725217007798,0.3375,52,22.969,27,0.8,600.0,0.2744434977848164,1,,,,,2.8059959411621094,8.0,0,495,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:01.680172,cpu,0.32018510815307816,0.334130615640599,0.37437603993344426,0.8925000000000001,50.0,125.0,71.4,0.8,600.0,0.3647536397670548,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:01.680172,gpu,0.15940300302708335,0.14448810215905214,0.3728725217007798,0.38749999999999996,52,23.425,31,0.8,600.0,0.2744434977848164,1,,,,,2.8059959411621094,8.0,0,435,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:02.604629,cpu,0.32215058236272875,0.3009047420965058,0.37437603993344426,0.80375,50.0,125.0,64.3,0.8,600.0,0.3647536397670548,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:02.604629,gpu,0.15753864041857943,0.11652266303149367,0.3728725217007798,0.3125,52,23.566,25,0.8,600.0,0.2744434977848164,1,,,,,2.8059959411621094,8.0,0,630,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:03.550010,cpu,0.2752599833610649,0.07487520798668884,0.37437603993344426,0.19999999999999998,50.0,125.0,16.0,0.8,600.0,0.3647536397670548,1,,2496.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,idle
2025-10-29T01:06:03.550010,gpu,0.12770883868251706,0.12584447607401317,0.3728725217007798,0.3375,52,22.725,27,0.8,600.0,0.14419912595473403,0,,,,,2.8115501403808594,8.0,0,630,,,,,,,,,,,,,,,,,,,,,idle
2025-10-29T01:06:04.668663,cpu,0.25317179700499165,0.2550436772046589,0.37437603993344426,0.68125,50.0,125.0,54.5,0.8,600.0,0.33346235440931776,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:04.668663,gpu,0.13143756389952485,0.14448810215905214,0.3728725217007798,0.38749999999999996,52,22.609,31,0.8,600.0,0.14419912595473403,0,,,,,2.8059959411621094,8.0,0,435,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:05.657951,cpu,0.2547628951747088,0.30886023294509146,0.37437603993344426,0.825,50.0,125.0,66.0,0.8,600.0,0.33346235440931776,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:05.657951,gpu,0.13050538259527292,0.12118356955275342,0.3728725217007798,0.325,52,23.899,26,0.8,600.0,0.14419912595473403,0,,,,,2.8059959411621094,8.0,0,645,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:06.726523,cpu,0.24811772046589017,0.3009047420965058,0.37437603993344426,0.80375,50.0,125.0,64.3,0.8,600.0,0.30824251247920126,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:06.726523,gpu,0.12584447607401317,0.12118356955275342,0.3728725217007798,0.325,52,23.01,26,0.8,600.0,0.14419912595473403,0,,,,,2.8115501403808594,8.0,0,645,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:07.668077,cpu,0.2544821131447587,0.33272670549084854,0.37437603993344426,0.8887499999999999,50.0,125.0,71.1,0.8,600.0,0.33206125207986686,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:07.668077,gpu,0.12957320129102096,0.13516628911653264,0.3728725217007798,0.36249999999999993,52,23.299,29,0.8,600.0,0.14419912595473403,0,,,,,2.8059959411621094,8.0,0,435,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:08.680900,cpu,0.2929492512479201,0.2672108985024958,0.37437603993344426,0.71375,50.0,125.0,57.1,0.8,600.0,0.33206125207986686,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:08.680900,gpu,0.128641019986769,0.12118356955275342,0.3728725217007798,0.325,52,23.799,26,0.8,600.0,0.14419912595473403,0,,,,,2.8059959411621094,8.0,0,615,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:09.649702,cpu,0.2936044093178036,0.25831946755407653,0.37437603993344426,0.6900000000000001,50.0,125.0,55.2,0.8,600.0,0.33206125207986686,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:09.649702,gpu,0.12398011346550926,0.12118356955275342,0.3728725217007798,0.325,52,23.126,26,0.8,600.0,0.13489595653829958,0,,,,,2.8059959411621094,8.0,0,615,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:10.757431,cpu,0.2886439267886855,0.2840578202995008,0.37437603993344426,0.7587499999999999,50.0,125.0,60.7,0.8,600.0,0.33206125207986686,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:10.757431,gpu,0.12462983052473935,0.12443215484890383,0.3555204424254395,0.35000000000000003,53,23.739,28,0.8,60.0,0.13489595653829958,0,,,,,2.8059959411621094,8.0,0,435,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:11.637165,cpu,0.286959234608985,0.29248128119800326,0.37437603993344426,0.78125,50.0,125.0,62.5,0.8,600.0,0.33206125207986686,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:11.637165,gpu,0.12527954758396942,0.12443215484890383,0.3555204424254395,0.35000000000000003,53,23.765,28,0.8,60.0,0.13489595653829958,0,,,,,2.8059959411621094,8.0,0,630,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:12.726218,cpu,0.27694467554076535,0.28265391014975033,0.37437603993344426,0.7549999999999999,50.0,125.0,60.4,0.8,600.0,0.2918963186356073,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:12.726218,gpu,0.12434736627971749,0.13050538259527292,0.3728725217007798,0.35000000000000003,52,22.832,28,0.8,600.0,0.13024437183008236,0,,,,,2.8059959411621094,8.0,0,630,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:13.629551,cpu,0.2886439267886855,0.3257071547420965,0.37437603993344426,0.8699999999999999,50.0,125.0,69.6,0.8,600.0,0.3250557404326123,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:13.629551,gpu,0.12621172888822138,0.13050538259527292,0.3728725217007798,0.35000000000000003,52,23.195,28,0.8,600.0,0.13024437183008236,0,,,,,2.8115501403808594,8.0,0,435,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:14.685450,cpu,0.2982841098169717,0.30652038269550747,0.37437603993344426,0.81875,50.0,125.0,65.5,0.8,600.0,0.3250557404326123,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:14.685450,gpu,0.12863904815957866,0.1333201659095398,0.3555204424254395,0.37499999999999994,53,23.306,30,0.8,60.0,0.1330535255777207,0,,,,,2.8059959411621094,8.0,0,585,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:15.647997,cpu,0.30998336106489177,0.3425540765391014,0.37437603993344426,0.9149999999999999,50.0,125.0,73.2,0.8,600.0,0.3418689683860232,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:15.647997,gpu,0.12798933110034857,0.12118356955275342,0.3728725217007798,0.325,52,22.83,26,0.8,600.0,0.1330535255777207,0,,,,,2.8059959411621094,8.0,0,585,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:16.672110,cpu,0.31222961730449245,0.30371256239600664,0.37437603993344426,0.81125,50.0,125.0,64.9,0.8,600.0,0.3418689683860232,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:16.672110,gpu,0.13106833925812628,0.1398271956377924,0.3728725217007798,0.37499999999999994,52,22.813,30,0.8,600.0,0.1395475412465168,0,,,,,2.8059959411621094,8.0,0,570,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:17.666826,cpu,0.32308652246256236,0.3369384359400998,0.37437603993344426,0.8999999999999999,50.0,125.0,72.0,0.8,600.0,0.3418689683860232,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:17.666826,gpu,0.12896489260278887,0.11998814931858581,0.3555204424254395,0.3375,53,23.462,27,0.8,60.0,0.1395475412465168,0,,,,,2.8115501403808594,8.0,0,570,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:18.696313,cpu,0.3155054076539101,0.2878015806988352,0.37437603993344426,0.7687499999999999,50.0,125.0,61.5,0.8,600.0,0.3418689683860232,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:18.696313,gpu,0.12686144594745144,0.11998814931858581,0.3555204424254395,0.3375,53,23.281,27,0.8,60.0,0.1395475412465168,0,,,,,2.8059959411621094,8.0,0,435,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:19.695959,cpu,0.3268302828618968,0.36314475873544083,0.37437603993344426,0.9699999999999999,50.0,125.0,77.6,0.8,600.0,0.36241846921796994,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:19.695959,gpu,0.12275018625551,0.11276386744983259,0.3608443758394643,0.3125,53,24.159,25,0.8,600.0,0.1395475412465168,0,,,,,2.8059959411621094,8.0,0,600,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:20.724437,cpu,0.33469217970049914,0.3818635607321131,0.37437603993344426,1.0199999999999998,50.0,125.0,81.6,0.8,600.0,0.38109983361064886,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,training_step
2025-10-29T01:06:20.724437,gpu,0.12557680053291914,0.13531664093979912,0.3608443758394643,0.37499999999999994,53,23.63,30,0.8,600.0,0.1395475412465168,0,,,,,2.8059959411621094,8.0,0,600,,,,,,,,,,,,,,,,,,,,,training_step
2025-10-29T01:06:21.696845,cpu,0.3353473377703826,0.3069883527454242,0.37437603993344426,0.8199999999999998,50.0,125.0,65.6,0.8,600.0,0.38109983361064886,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:21.696845,gpu,0.12287046771412317,0.1262955315438125,0.3608443758394643,0.35000000000000003,53,23.814,28,0.8,600.0,0.13504600765791952,0,,,,,2.8059959411621094,8.0,0,435,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:22.722300,cpu,0.3239288685524126,0.27984608985024956,0.37437603993344426,0.7474999999999999,50.0,125.0,59.8,0.8,600.0,0.38109983361064886,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:22.722300,gpu,0.12593616603836583,0.13531664093979912,0.3608443758394643,0.37499999999999994,53,23.814,30,0.8,600.0,0.13504600765791952,0,,,,,2.8059959411621094,8.0,0,615,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:23.692600,cpu,0.33197795341098163,0.32804700499168044,0.37437603993344426,0.8762499999999999,50.0,125.0,70.1,0.8,600.0,0.38109983361064886,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:23.692600,gpu,0.1262955315438125,0.1217849768458192,0.3608443758394643,0.3375,53,23.153,27,0.8,600.0,0.13504600765791952,0,,,,,2.8115501403808594,8.0,0,615,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:24.728760,cpu,0.3133527454242928,0.2700187188019967,0.37437603993344426,0.7212500000000001,50.0,125.0,57.7,0.8,600.0,0.38109983361064886,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:24.728760,gpu,0.1308060862418058,0.13531664093979912,0.3608443758394643,0.37499999999999994,53,22.069,30,0.8,600.0,0.13504600765791952,0,,,,,2.8059959411621094,8.0,0,450,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:25.649151,cpu,0.30053036605657235,0.3177516638935108,0.37437603993344426,0.84875,50.0,125.0,67.9,0.8,600.0,0.3273909109816971,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:25.649151,gpu,0.12809975342300983,0.1217849768458192,0.3608443758394643,0.3375,53,23.246,27,0.8,600.0,0.13504600765791952,0,,,,,2.8059959411621094,8.0,0,615,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:26.705425,cpu,0.30071755407653905,0.3079242928452578,0.37437603993344426,0.8224999999999999,50.0,125.0,65.8,0.8,600.0,0.3273909109816971,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:26.705425,gpu,0.1262955315438125,0.1172744221478259,0.3608443758394643,0.325,53,22.691,26,0.8,600.0,0.13504600765791952,0,,,,,2.8059959411621094,8.0,0,615,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:27.675030,cpu,0.30521006655574034,0.30230865224625614,0.37437603993344426,0.8074999999999999,50.0,125.0,64.6,0.8,600.0,0.3273909109816971,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:27.675030,gpu,0.12358919872501652,0.1217849768458192,0.3608443758394643,0.3375,53,23.079,27,0.8,600.0,0.13504600765791952,0,,,,,2.8115501403808594,8.0,0,450,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:28.756035,cpu,0.29556988352745417,0.27984608985024956,0.37437603993344426,0.7474999999999999,50.0,125.0,59.8,0.8,600.0,0.3171161605657238,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:28.756035,gpu,0.12268708778541786,0.1172744221478259,0.3608443758394643,0.325,53,23.86,26,0.8,600.0,0.13504600765791952,0,,,,,2.8059959411621094,8.0,0,600,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:29.687898,cpu,0.3042741264559068,0.31353993344425957,0.37437603993344426,0.8375,50.0,125.0,67.0,0.8,600.0,0.3171161605657238,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:29.687898,gpu,0.11907864402702321,0.1172744221478259,0.3608443758394643,0.325,53,23.362,26,0.8,600.0,0.12154140689212756,0,,,,,2.8059959411621094,8.0,0,600,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:30.682349,cpu,0.3037125623960066,0.3149438435940099,0.37437603993344426,0.8412499999999998,50.0,125.0,67.3,0.8,600.0,0.3143139559068219,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:30.682349,gpu,0.14163141751698974,0.2345488442956518,0.3608443758394643,0.65,53,23.649,52,0.8,600.0,0.2340797466070605,0,,,,,2.8059959411621094,8.0,0,420,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:31.688693,cpu,0.31297836938435936,0.35425332778702157,0.37437603993344426,0.9462499999999999,50.0,125.0,75.7,0.8,600.0,0.35354482113144753,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:31.688693,gpu,0.14343563939618706,0.1262955315438125,0.3608443758394643,0.35000000000000003,53,23.765,28,0.8,600.0,0.2340797466070605,1,,,,,2.8059959411621094,8.0,0,555,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:32.793378,cpu,0.32130823627287847,0.34395798668885186,0.37437603993344426,0.91875,50.0,125.0,73.5,0.8,600.0,0.35354482113144753,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:32.793378,gpu,0.14343563939618706,0.1217849768458192,0.3608443758394643,0.3375,53,23.479,27,0.8,600.0,0.2340797466070605,1,,,,,2.8059959411621094,8.0,0,450,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:33.717561,cpu,0.3316035773710482,0.33132279534109804,0.37437603993344426,0.8849999999999999,50.0,125.0,70.8,0.8,600.0,0.35354482113144753,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:33.717561,gpu,0.14343563939618706,0.1172744221478259,0.3608443758394643,0.325,53,23.884,26,0.8,600.0,0.2340797466070605,1,,,,,2.8115501403808594,8.0,0,630,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:34.703078,cpu,0.3364704658901829,0.33787437603993337,0.37437603993344426,0.9025,50.0,125.0,72.2,0.8,600.0,0.35354482113144753,0,,2496.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:34.703078,gpu,0.14614197221498304,0.13080608624180579,0.3608443758394643,0.36249999999999993,53,23.028,29,0.8,600.0,0.2340797466070605,1,,,,,2.8059959411621094,8.0,0,630,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:35.704694,cpu,0.3622088186356072,0.4436356073211314,0.37437603993344426,1.1849999999999998,50.0,125.0,94.8,0.8,600.0,0.4427483361064891,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,training_step
2025-10-29T01:06:35.704694,gpu,0.12358919872501652,0.1217849768458192,0.3608443758394643,0.3375,53,23.144,27,0.8,600.0,0.13054447406932218,0,,,,,2.8059959411621094,8.0,0,450,,,,,,,,,,,,,,,,,,,,,training_step
2025-10-29T01:06:36.693247,cpu,0.3543469217970049,0.3149438435940099,0.37437603993344426,0.8412499999999998,50.0,125.0,67.3,0.8,600.0,0.4427483361064891,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:36.693247,gpu,0.12268708778541786,0.1217849768458192,0.3608443758394643,0.3375,53,23.861,27,0.8,600.0,0.13054447406932218,0,,,,,2.8059959411621094,8.0,0,585,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:37.687762,cpu,0.3460170549084858,0.30230865224625614,0.37437603993344426,0.8074999999999999,50.0,125.0,64.6,0.8,600.0,0.4427483361064891,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:37.687762,gpu,0.12268708778541786,0.1217849768458192,0.3608443758394643,0.3375,53,23.486,27,0.8,600.0,0.13054447406932218,0,,,,,2.8059959411621094,8.0,0,585,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:38.735070,cpu,0.34021422628951736,0.30230865224625614,0.37437603993344426,0.8074999999999999,50.0,125.0,64.6,0.8,600.0,0.4427483361064891,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:38.735070,gpu,0.14794619409418036,0.2435699536916384,0.3608443758394643,0.675,53,23.784,54,0.8,600.0,0.24308281378425511,0,,,,,2.8115501403808594,8.0,0,420,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:39.659136,cpu,0.33703202995008313,0.321963394342762,0.37437603993344426,0.8599999999999999,50.0,125.0,68.8,0.8,600.0,0.4427483361064891,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:39.659136,gpu,0.14614197221498304,0.1217849768458192,0.3608443758394643,0.3375,53,24.252,27,0.8,600.0,0.24308281378425511,1,,,,,2.8059959411621094,8.0,0,585,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:40.711170,cpu,0.3058652246256239,0.2878015806988352,0.37437603993344426,0.7687499999999999,50.0,125.0,61.5,0.8,600.0,0.3213194675540765,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:40.711170,gpu,0.14884830503377902,0.13531664093979912,0.3608443758394643,0.37499999999999994,53,24.657,30,0.8,600.0,0.24308281378425511,1,,,,,2.8059959411621094,8.0,0,450,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:41.684772,cpu,0.30277662229617297,0.29950083194675536,0.37437603993344426,0.7999999999999999,50.0,125.0,64.0,0.8,600.0,0.3213194675540765,0,,2496.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:41.684772,gpu,0.14975041597337768,0.1262955315438125,0.3608443758394643,0.35000000000000003,53,24.406,28,0.8,600.0,0.24308281378425511,1,,,,,2.8059959411621094,8.0,0,660,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:42.699413,cpu,0.30277662229617297,0.30230865224625614,0.37437603993344426,0.8074999999999999,50.0,125.0,64.6,0.8,600.0,0.3213194675540765,0,,2496.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:42.699413,gpu,0.14975041597337768,0.1217849768458192,0.3608443758394643,0.3375,53,23.709,27,0.8,600.0,0.24308281378425511,1,,,,,2.8059959411621094,8.0,0,660,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:43.701460,cpu,0.31419509151414304,0.3594009983361065,0.37437603993344426,0.96,50.0,125.0,76.8,0.8,600.0,0.35868219633943427,0,,2496.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:43.701460,gpu,0.12539342060421385,0.1217849768458192,0.3608443758394643,0.3375,53,23.729,27,0.8,600.0,0.13504600765791952,0,,,,,2.8059959411621094,8.0,0,480,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:44.602001,cpu,0.30698835274542424,0.285929700499168,0.37437603993344426,0.7637499999999999,50.0,125.0,61.1,0.8,600.0,0.35868219633943427,0,,2496.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:44.602001,gpu,0.15967363630896295,0.29318605536956477,0.3608443758394643,0.8125,53,23.894,65,0.8,600.0,0.2925996832588256,0,,,,,2.8059959411621094,8.0,0,420,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:45.589349,cpu,0.2618760399334442,0.0622400166389351,0.37437603993344426,0.16625,50.0,125.0,13.3,0.8,600.0,0.35868219633943427,1,,2496.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,idle
2025-10-29T01:06:45.589349,gpu,0.15877152536936429,0.13080608624180579,0.3608443758394643,0.36249999999999993,53,24.471,29,0.8,600.0,0.2925996832588256,1,,,,,2.8059959411621094,8.0,0,675,,,,,,,,,,,,,,,,,,,,,idle
2025-10-29T01:06:46.594914,cpu,0.2196651414309484,0.08844633943427618,0.37437603993344426,0.23624999999999996,50.0,125.0,18.9,0.8,600.0,0.35868219633943427,1,,2496.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,idle
2025-10-29T01:06:46.594914,gpu,0.1605757472485616,0.13531664093979912,0.3608443758394643,0.37499999999999994,53,23.379,30,0.8,600.0,0.2925996832588256,1,,,,,2.8059959411621094,8.0,0,525,,,,,,,,,,,,,,,,,,,,,idle
2025-10-29T01:06:47.590613,cpu,0.16500623960066554,0.029014143094841925,0.37437603993344426,0.0775,50.0,125.0,6.2,0.8,600.0,0.35868219633943427,1,,2496.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,idle
2025-10-29T01:06:47.590613,gpu,0.16147785818816027,0.1262955315438125,0.3608443758394643,0.35000000000000003,53,23.52,28,0.8,600.0,0.2925996832588256,1,,,,,2.8059959411621094,8.0,0,465,,,,,,,,,,,,,,,,,,,,,idle
2025-10-29T01:06:48.590416,cpu,0.10183028286189683,0.04352121464226289,0.37437603993344426,0.11625,50.0,125.0,9.3,0.8,600.0,0.28535784109816964,1,,2496.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:48.590416,gpu,0.16598841288615357,0.14433775033578572,0.3608443758394643,0.39999999999999997,53,23.531,32,0.8,600.0,0.2925996832588256,1,,,,,2.8059959411621094,8.0,0,600,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:49.598286,cpu,0.06832362728785357,0.11839642262895173,0.37437603993344426,0.31625,50.0,125.0,25.3,0.8,600.0,0.11815962978369382,0,,2496.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,idle
2025-10-29T01:06:49.598286,gpu,0.13170819718140447,0.1217849768458192,0.3608443758394643,0.3375,53,23.31,27,0.8,600.0,0.14404907483511414,0,,,,,2.8115501403808594,8.0,0,600,,,,,,,,,,,,,,,,,,,,,idle
2025-10-29T01:06:50.604298,cpu,0.07206738768718801,0.08095881863560732,0.37437603993344426,0.21625,50.0,125.0,17.3,0.8,600.0,0.11815962978369382,0,,2496.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:50.604298,gpu,0.1335124190606018,0.13982719563779242,0.3608443758394643,0.38749999999999996,53,23.225,31,0.8,600.0,0.14404907483511414,0,,,,,2.8059959411621094,8.0,0,450,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:51.589944,cpu,0.06214642262895174,0.038841514143094835,0.37437603993344426,0.10375,50.0,125.0,8.3,0.8,600.0,0.11815962978369382,1,,2496.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,idle
2025-10-29T01:06:51.589944,gpu,0.13261030812100313,0.13080608624180579,0.3608443758394643,0.36249999999999993,53,24.008,29,0.8,600.0,0.14404907483511414,0,,,,,2.8059959411621094,8.0,0,585,,,,,,,,,,,,,,,,,,,,,idle
2025-10-29T01:06:52.597354,cpu,0.06420549084858568,0.03930948419301164,0.37437603993344426,0.105,50.0,125.0,8.4,0.8,600.0,0.11815962978369382,1,,2496.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,data_prep
2025-10-29T01:06:52.597354,gpu,0.13531664093979912,0.13982719563779242,0.3608443758394643,0.38749999999999996,53,23.739,31,0.8,600.0,0.14404907483511414,0,,,,,2.8059959411621094,8.0,0,585,,,,,,,,,,,,,,,,,,,,,data_prep
